date,n1,n2,n3,n4,n5
2023/5/30,12,15,20,5,21
2023/5/31,34,6,7,36,5
2023/6/1,25,8,27,34,18
2023/6/2,4,9,8,37,22
2023/6/3,23,13,3,7,34
2023/6/5,20,16,5,1,29
2023/6/6,11,37,29,18,26
2023/6/7,11,7,8,29,3
2023/6/8,15,38,12,1,23
2023/6/9,15,2,17,29,13
2023/6/10,19,9,8,28,1
2023/6/12,13,26,8,19,22
2023/6/13,29,36,37,34,24
2023/6/14,6,21,34,32,1
2023/6/15,18,15,21,2,11
2023/6/16,9,24,39,12,28
2023/6/17,36,29,9,2,20
2023/6/19,36,13,1,33,39
2023/6/20,25,34,11,27,37
2023/6/21,23,30,9,38,2
2023/6/22,33,34,6,10,39
2023/6/23,24,30,20,11,13
2023/6/24,13,10,7,14,22
2023/6/26,5,26,20,15,14
2023/6/27,39,28,14,12,4
2023/6/28,8,32,5,21,33
2023/6/29,17,14,27,10,2
2023/6/30,36,3,20,11,30
2023/7/1,12,22,8,39,7
2023/7/3,28,34,33,39,13
2023/7/4,14,27,29,26,35
2023/7/5,5,8,7,25,30
2023/7/6,21,17,2,33,14
2023/7/7,30,16,12,25,28
2023/7/8,33,24,1,18,4
2023/7/10,15,4,19,37,1
2023/7/11,35,38,25,24,36
2023/7/12,9,1,32,2,10
2023/7/13,19,6,10,32,4
2023/7/14,14,25,37,12,20
2023/7/15,8,22,19,21,16
2023/7/17,29,1,22,18,30
2023/7/18,23,29,38,15,12
2023/7/19,2,35,22,12,20
2023/7/20,23,13,20,18,31
2023/7/21,27,26,31,39,9
2023/7/22,15,32,4,9,24
2023/7/24,31,34,2,37,13
2023/7/25,15,32,18,26,19
2023/7/26,37,13,6,33,38
2023/7/27,13,39,10,18,37
2023/7/28,20,26,7,1,13
2023/7/29,37,30,18,15,20
2023/7/31,13,21,3,19,35
2023/8/1,10,15,1,30,3
2023/8/2,3,10,11,29,25
2023/8/3,9,3,12,33,30
2023/8/4,38,16,7,35,20
2023/8/5,4,15,9,10,34
2023/8/7,14,8,32,34,29
2023/8/8,7,19,29,10,28
2023/8/9,39,12,15,3,30
2023/8/10,13,38,14,30,1
2023/8/11,38,6,24,23,39
2023/8/12,31,23,8,27,32
2023/8/14,33,17,28,26,18
2023/8/15,26,23,37,33,14
2023/8/16,2,28,7,9,19
2023/8/17,4,27,15,34,18
2023/8/18,14,23,6,38,34
2023/8/19,14,23,15,9,28
2023/8/21,7,36,25,6,24
2023/8/22,11,9,36,27,12
2023/8/23,2,23,7,19,28
2023/8/24,34,14,5,23,29
2023/8/25,23,5,30,32,11
2023/8/26,24,7,27,9,6
2023/8/28,17,26,31,1,13
2023/8/29,13,10,4,37,2
2023/8/30,13,33,36,16,35
2023/8/31,14,30,11,19,39
2023/9/1,19,34,31,1,17
2023/9/2,11,25,34,22,15
2023/9/4,6,17,20,37,18
2023/9/5,34,20,12,21,16
2023/9/6,28,23,10,4,29
2023/9/7,10,36,27,24,37
2023/9/8,6,23,8,31,14
2023/9/9,35,39,11,31,13
2023/9/11,12,39,31,33,6
2023/9/12,21,17,16,2,31
2023/9/13,3,18,9,21,39
2023/9/14,10,5,28,17,8
2023/9/15,18,20,9,1,12
2023/9/16,38,14,25,23,4
2023/9/18,14,36,3,21,23
2023/9/19,26,24,39,36,10
2023/9/20,20,17,11,6,21
2023/9/21,16,4,37,25,1
2023/9/22,26,18,32,1,12
2023/9/23,26,39,20,35,32
2023/9/25,4,25,6,10,38
2023/9/26,39,3,28,1,5
2023/9/27,14,34,24,15,19
2023/9/28,17,19,4,14,11
2023/9/29,12,27,39,30,10
2023/9/30,20,19,3,21,14
2023/10/2,13,1,8,2,37
2023/10/3,2,12,13,30,1
2023/10/4,19,21,33,38,9
2023/10/5,37,18,9,26,12
2023/10/6,26,19,29,3,4
2023/10/7,35,18,3,26,34
2023/10/9,8,29,16,23,13
2023/10/10,5,18,3,34,8
2023/10/11,32,31,39,35,29
2023/10/12,33,38,24,39,27
2023/10/13,2,4,5,22,18
2023/10/14,26,1,16,8,4
2023/10/16,9,18,10,31,3
2023/10/17,14,38,10,13,6
2023/10/18,27,28,11,3,2
2023/10/19,9,6,11,7,26
2023/10/20,22,10,8,23,36
2023/10/21,4,30,34,16,22
2023/10/23,1,4,15,29,35
2023/10/24,33,28,3,39,36
2023/10/25,5,13,19,33,38
2023/10/26,10,37,15,26,16
2023/10/27,9,1,5,3,25
2023/10/28,36,31,1,10,5
2023/10/30,22,30,38,15,27
2023/10/31,36,9,3,29,39
2023/11/1,26,23,35,33,11
2023/11/2,7,33,6,3,37
2023/11/3,16,19,18,4,17
2023/11/4,27,37,12,5,24
2023/11/6,5,39,37,26,4
2023/11/7,4,25,17,3,35
2023/11/8,23,19,31,27,3
2023/11/9,36,35,2,12,30
2023/11/10,25,39,37,19,6
2023/11/11,31,17,35,33,34
2023/11/13,38,13,37,36,17
2023/11/14,19,27,37,14,1
2023/11/15,21,38,1,27,24
2023/11/16,13,18,1,6,2
2023/11/17,30,20,25,21,12
2023/11/18,2,30,36,22,17
2023/11/20,21,8,37,16,19
2023/11/21,37,24,39,26,28
2023/11/22,2,32,28,25,34
2023/11/23,37,8,3,17,13
2023/11/24,9,15,38,27,37
2023/11/25,4,20,22,11,16
2023/11/27,2,32,5,35,22
2023/11/28,17,28,38,15,35
2023/11/29,30,35,9,11,14
2023/11/30,4,12,20,22,34
2023/12/1,4,15,18,29,9
2023/12/2,22,33,36,23,31
2023/12/4,11,22,12,29,16
2023/12/5,29,14,7,11,1
2023/12/6,32,4,20,23,38
2023/12/7,3,6,7,22,11
2023/12/8,23,5,11,16,3
2023/12/9,19,8,20,7,31
2023/12/11,25,2,13,33,5
2023/12/12,10,22,5,38,32
2023/12/13,7,20,6,5,22
2023/12/14,35,36,6,8,13
2023/12/15,6,35,7,14,30
2023/12/16,32,14,16,38,8
2023/12/18,26,14,11,32,10
2023/12/19,16,26,33,17,2
2023/12/20,31,19,21,37,26
2023/12/21,3,10,5,9,4
2023/12/22,6,24,32,11,37
2023/12/23,25,21,13,17,28
2023/12/25,39,2,30,29,19
2023/12/26,18,11,27,37,23
2023/12/27,35,10,38,21,33
2023/12/28,37,18,30,20,28
2023/12/29,27,22,9,34,14
2023/12/30,17,20,11,4,32
2024/1/1,30,3,9,27,33
2024/1/2,25,22,21,37,30
2024/1/3,1,21,37,32,5
2024/1/4,11,29,27,28,37
2024/1/5,14,33,21,11,10
2024/1/6,1,39,37,16,33
2024/1/8,39,7,22,38,35
2024/1/9,17,27,23,19,9
2024/1/10,3,6,24,15,19
2024/1/11,23,15,36,34,37
2024/1/12,12,1,31,3,23
2024/1/13,33,14,27,20,38
2024/1/15,3,11,10,1,35
2024/1/16,27,29,9,5,2
2024/1/17,39,32,38,17,10
2024/1/18,31,27,32,33,10
2024/1/19,35,13,17,2,3
2024/1/20,36,28,15,20,37
2024/1/22,3,17,25,15,36
2024/1/23,8,19,35,18,16
2024/1/24,33,4,29,12,36
2024/1/25,34,32,36,14,1
2024/1/26,12,31,22,6,9
2024/1/27,8,9,1,35,30
2024/1/29,1,22,18,3,28
2024/1/30,21,36,3,23,11
2024/1/31,10,32,38,21,6
2024/2/1,29,19,37,17,10
2024/2/2,33,26,22,10,32
2024/2/3,23,21,14,20,34
2024/2/5,15,16,23,28,12
2024/2/6,32,6,13,39,16
2024/2/7,28,11,6,15,31
2024/2/8,38,35,25,20,31
2024/2/9,20,22,36,37,6
2024/2/10,21,22,18,3,19
2024/2/12,38,8,22,29,6
2024/2/13,24,30,28,23,31
2024/2/14,27,30,4,37,16
2024/2/15,15,17,2,30,4
2024/2/16,11,16,36,34,7
2024/2/17,12,31,18,38,39
2024/2/19,24,17,25,9,5
2024/2/20,34,29,30,21,26
2024/2/21,35,4,1,37,3
2024/2/22,15,3,12,33,5
2024/2/23,3,1,35,18,15
2024/2/24,2,33,7,10,15
2024/2/26,29,23,31,25,32
2024/2/27,30,38,31,27,11
2024/2/28,28,29,7,38,14
2024/2/29,26,37,15,22,7
2024/3/1,36,21,12,5,13
2024/3/2,29,37,19,36,17
2024/3/4,5,19,3,1,38
2024/3/5,26,39,34,37,36
2024/3/6,38,9,36,23,19
2024/3/7,20,23,36,2,6
2024/3/8,15,36,11,8,20
2024/3/9,5,27,37,10,38
2024/3/11,2,36,16,18,8
2024/3/12,21,39,38,12,23
2024/3/13,8,22,12,36,35
2024/3/14,19,28,22,26,18
2024/3/15,8,14,7,9,34
2024/3/16,16,39,27,6,2
2024/3/18,18,25,19,16,11
2024/3/19,39,38,26,10,16
2024/3/20,29,5,35,34,24
2024/3/21,13,4,27,1,2
2024/3/22,7,11,12,38,24
2024/3/23,7,27,17,33,28
2024/3/25,20,36,34,4,11
2024/3/26,7,35,38,30,5
2024/3/27,21,27,10,30,23
2024/3/28,29,26,10,1,16
2024/3/29,12,11,24,18,23
2024/3/30,12,35,24,2,15
2024/4/1,20,5,33,9,14
2024/4/2,26,10,23,4,12
2024/4/3,3,6,1,27,21
2024/4/4,35,22,27,14,8
2024/4/5,35,1,34,31,13
2024/4/6,22,15,7,4,30
2024/4/8,3,21,36,9,27
2024/4/9,12,21,39,24,25
2024/4/10,21,26,3,30,2
2024/4/11,15,18,13,19,33
2024/4/12,1,3,14,10,31
2024/4/13,19,9,31,2,1
2024/4/15,9,10,3,17,13
2024/4/16,28,21,26,17,6
2024/4/17,28,35,15,36,39
2024/4/18,6,25,13,15,28
2024/4/19,38,2,10,21,22
2024/4/20,34,3,12,20,35
2024/4/22,6,35,28,14,20
2024/4/23,18,37,17,32,35
2024/4/24,17,6,28,10,3
2024/4/25,25,22,21,20,16
2024/4/26,31,36,10,14,25
2024/4/27,36,9,22,34,15
2024/4/29,27,4,10,21,12
2024/4/30,7,12,3,17,37
2024/5/1,32,24,9,39,36
2024/5/2,35,28,6,3,13
2024/5/3,37,6,16,11,5
2024/5/4,7,13,28,2,18
2024/5/6,39,35,28,31,12
2024/5/7,25,18,9,4,39
2024/5/8,16,26,13,12,37
2024/5/9,11,6,35,31,5
2024/5/10,38,31,39,1,12
2024/5/11,7,1,15,29,11
2024/5/13,36,14,4,33,37
2024/5/14,7,22,18,11,20
2024/5/15,32,4,26,14,6
2024/5/16,21,33,35,10,9
2024/5/17,27,19,30,38,14
2024/5/18,37,11,32,5,10
2024/5/20,32,5,3,34,28
2024/5/21,16,24,1,3,31
2024/5/22,29,15,13,23,11
2024/5/23,23,34,26,14,27
2024/5/24,39,5,16,22,26
2024/5/25,34,15,38,32,1
2024/5/27,24,17,14,13,5
2024/5/28,36,29,23,39,16
2024/5/29,9,32,1,7,20
2024/5/30,37,32,2,36,9
2024/5/31,12,8,36,23,13
2024/6/1,20,24,4,28,38
2024/6/3,10,21,31,6,24
2024/6/4,17,25,23,11,7
2024/6/5,4,6,20,3,14
2024/6/6,3,21,11,36,20
2024/6/7,35,27,34,1,4
2024/6/8,11,24,19,31,32
2024/6/10,38,33,19,18,30
2024/6/11,13,26,34,3,32
2024/6/12,14,32,29,19,20
2024/6/13,17,38,3,12,30
2024/6/14,20,1,17,2,37
2024/6/15,5,35,37,8,36
2024/6/17,8,32,34,26,2
2024/6/18,2,38,15,29,9
2024/6/19,11,10,14,22,2
2024/6/20,20,13,16,12,32
2024/6/21,15,16,12,10,23
2024/6/22,22,1,25,27,21
2024/6/24,32,39,13,17,3
2024/6/25,37,26,36,32,25
2024/6/26,38,21,2,39,27
2024/6/27,18,31,27,15,28
2024/6/28,25,39,27,16,12
2024/6/29,35,17,33,2,26
2024/7/1,11,19,17,8,23
2024/7/2,16,22,3,20,15
2024/7/3,7,25,33,34,20
2024/7/4,12,9,33,26,15
2024/7/5,24,23,17,18,28
2024/7/6,4,21,24,33,35
2024/7/8,17,29,22,11,20
2024/7/9,13,2,33,36,31
2024/7/10,9,33,14,31,1
2024/7/11,2,37,23,13,1
2024/7/12,18,8,17,36,19
2024/7/13,21,16,29,23,30
2024/7/15,37,25,19,1,22
2024/7/16,7,26,34,36,24
2024/7/17,37,28,10,8,26
2024/7/18,5,17,24,33,34
2024/7/19,24,14,30,36,19
2024/7/20,11,1,29,27,31
2024/7/22,26,34,20,6,30
2024/7/23,12,37,38,7,11
2024/7/24,2,34,23,21,3
2024/7/25,1,18,39,9,17
2024/7/26,36,12,18,20,11
2024/7/27,15,18,11,1,37
2024/7/29,30,12,14,1,24
2024/7/30,29,16,38,4,2
2024/7/31,36,12,18,37,38
2024/8/1,24,30,27,35,12
2024/8/2,24,22,38,1,19
2024/8/3,27,26,11,12,32
2024/8/5,36,6,17,11,7
2024/8/6,29,37,6,1,12
2024/8/7,16,19,4,30,5
2024/8/8,9,13,28,19,2
2024/8/9,7,10,2,12,8
2024/8/10,38,39,21,1,28
2024/8/12,34,24,12,28,8
2024/8/13,20,28,32,15,9
2024/8/14,24,30,34,6,9
2024/8/15,7,27,20,14,39
2024/8/16,32,9,18,17,35
2024/8/17,32,14,33,36,6
2024/8/19,36,12,2,9,16
2024/8/20,34,7,28,39,30
2024/8/21,2,1,12,13,22
2024/8/22,16,37,34,8,2
2024/8/23,30,11,34,9,39
2024/8/24,25,26,37,29,28
2024/8/26,23,33,9,5,11
2024/8/27,34,35,5,13,21
2024/8/28,36,34,6,35,16
2024/8/29,36,4,26,29,21
2024/8/30,22,3,36,14,5
2024/8/31,36,21,15,37,9
2024/9/2,20,16,37,31,24
2024/9/3,23,19,11,24,14
2024/9/4,35,27,31,26,9
2024/9/5,10,37,27,13,32
2024/9/6,14,39,31,27,36
2024/9/7,5,9,36,28,38
2024/9/9,36,37,5,16,17
2024/9/10,6,36,35,39,34
2024/9/11,20,14,8,26,5
2024/9/12,27,13,3,33,8
2024/9/13,8,39,25,6,37
2024/9/14,37,29,34,35,3
2024/9/16,26,19,18,12,15
2024/9/17,9,31,39,38,7
2024/9/18,18,2,23,9,16
2024/9/19,22,37,26,19,16
2024/9/20,4,38,32,7,30
2024/9/21,9,35,39,25,22
2024/9/23,35,12,17,14,4
2024/9/24,19,4,10,31,30
2024/9/25,5,37,2,10,12
2024/9/26,4,6,20,16,14
2024/9/27,39,3,27,37,34
2024/9/28,20,39,24,10,35
2024/9/30,10,24,7,31,27
2024/10/1,23,30,20,35,31
2024/10/2,8,7,22,13,34
2024/10/3,6,15,1,39,19
2024/10/4,11,5,38,27,39
2024/10/5,5,2,8,32,14
2024/10/7,17,39,2,10,21
2024/10/8,13,37,25,11,1
2024/10/9,31,34,12,25,17
2024/10/10,29,38,35,3,25
2024/10/11,14,16,15,29,24
2024/10/12,23,22,14,35,21
2024/10/14,19,14,32,4,25
2024/10/15,33,2,27,19,35
2024/10/16,15,20,31,27,30
2024/10/17,1,21,18,37,36
2024/10/18,34,11,4,26,38
2024/10/19,11,36,15,37,24
2024/10/21,35,17,9,31,1
2024/10/22,34,32,16,25,7
2024/10/23,19,10,26,18,37
2024/10/24,22,1,8,4,20
2024/10/25,39,15,6,28,8
2024/10/26,15,18,28,26,13
2024/10/28,39,22,3,1,13
2024/10/29,25,29,12,9,35
2024/10/30,10,11,24,17,33
2024/10/31,38,8,36,13,25
2024/11/1,11,19,31,4,8
2024/11/2,16,7,38,6,37
2024/11/4,10,26,7,35,3
2024/11/5,30,8,27,1,18
2024/11/6,22,6,18,14,11
2024/11/7,32,6,10,20,25
2024/11/8,1,9,32,31,13
2024/11/9,2,10,21,36,3
2024/11/11,7,20,26,14,24
2024/11/12,17,24,8,28,5
2024/11/13,21,35,18,11,3
2024/11/14,17,5,30,11,25
2024/11/15,2,27,29,39,18
2024/11/16,24,4,29,37,33
2024/11/18,3,5,27,26,23
2024/11/19,33,10,32,14,21
2024/11/20,30,13,21,20,33
2024/11/21,25,12,23,4,13
2024/11/22,8,7,17,30,3
2024/11/23,38,28,3,13,29
2024/11/25,38,3,20,6,19
2024/11/26,11,1,29,27,5
2024/11/27,21,13,7,35,14
2024/11/28,20,29,9,5,34
2024/11/29,25,3,35,11,18
2024/11/30,16,4,17,11,24
2024/12/2,29,13,23,5,38
2024/12/3,12,18,16,7,15
2024/12/4,35,33,38,12,27
2024/12/5,39,19,28,23,5
2024/12/6,20,38,15,2,33
2024/12/7,6,33,32,24,31
2024/12/9,9,8,28,32,20
2024/12/10,24,7,12,13,21
2024/12/11,4,22,37,32,34
2024/12/12,29,11,2,23,16
2024/12/13,9,2,20,34,38
2024/12/14,35,7,12,8,3
2024/12/16,23,21,26,11,5
2024/12/17,16,3,5,31,7
2024/12/18,24,3,37,27,33
2024/12/19,7,8,33,11,27
2024/12/20,16,3,26,9,19
2024/12/21,18,32,14,12,13
2024/12/23,2,13,6,18,22
2024/12/24,28,14,39,1,15
2024/12/25,21,18,6,29,38
2024/12/26,5,7,12,20,38
2024/12/27,38,7,19,20,15
2024/12/28,30,26,18,24,17
2024/12/30,27,23,31,20,3
2024/12/31,34,11,32,15,33
2025/1/1,2,7,10,14,8
2025/1/2,33,12,26,30,32
2025/1/3,5,8,11,6,14
2025/1/4,8,23,9,21,12
2025/1/6,27,22,7,21,35
2025/1/7,23,37,27,13,31
2025/1/8,12,31,18,20,24
2025/1/9,8,29,2,19,21
2025/1/10,18,9,15,11,20
2025/1/11,5,34,19,13,12
2025/1/13,35,28,4,38,12
2025/1/14,10,35,31,36,22
2025/1/15,26,22,3,39,21
2025/1/16,34,23,29,9,13
2025/1/17,26,8,4,24,7
2025/1/18,39,7,12,35,18
2025/1/20,34,32,19,3,12
2025/1/21,18,22,1,19,14
2025/1/22,23,26,6,30,19
2025/1/23,22,4,35,17,7
2025/1/24,9,12,31,5,14
2025/1/25,7,36,32,1,37
2025/1/26,17,20,7,9,8
2025/1/27,26,31,6,1,16
2025/1/28,23,13,35,24,22
2025/1/29,31,25,32,11,4
2025/1/30,9,14,18,11,27
2025/1/31,5,9,14,26,1
2025/2/1,37,1,23,32,10
2025/2/2,16,9,32,39,29
2025/2/3,23,16,4,21,37
2025/2/4,31,19,1,16,8
2025/2/5,6,7,14,39,8
2025/2/6,3,22,34,7,29
2025/2/7,29,37,16,26,21
2025/2/8,24,8,38,28,37
2025/2/9,27,4,37,35,5
2025/2/10,12,22,35,26,28
2025/2/11,27,10,19,18,28
2025/2/12,19,28,6,29,2
2025/2/13,20,7,30,11,2
2025/2/14,11,34,17,39,29
2025/2/15,8,21,10,26,6
2025/2/17,9,29,30,15,39
2025/2/18,19,12,10,33,13
2025/2/19,27,3,28,38,33
2025/2/20,3,24,27,7,17
2025/2/21,35,13,18,11,30
2025/2/22,7,4,19,22,11
2025/2/24,17,8,18,36,24
2025/2/25,26,5,35,11,33
2025/2/26,36,3,11,27,24
2025/2/27,28,20,11,29,12
2025/2/28,27,5,39,31,38
2025/3/1,16,34,4,29,31
2025/3/3,8,27,12,22,9
2025/3/4,23,18,11,36,21
2025/3/5,29,15,39,36,23
2025/3/6,34,12,15,8,18
2025/3/7,9,33,19,10,35
2025/3/8,23,35,17,27,24
2025/3/10,25,2,4,37,7
2025/3/11,21,24,31,2,27
2025/3/12,30,33,6,14,27
2025/3/13,3,11,30,4,7
2025/3/14,8,18,6,28,19
2025/3/15,25,8,15,26,34
2025/3/17,7,26,30,13,11
2025/3/18,15,13,19,25,3
2025/3/19,34,25,11,29,15
2025/3/20,30,2,27,16,17
2025/3/21,26,20,9,5,15
2025/3/22,16,13,5,28,24
2025/3/24,7,34,35,25,32
2025/3/25,20,24,27,4,38
2025/3/26,12,32,1,10,35
2025/3/27,5,33,36,25,37
2025/3/28,36,25,39,24,13
2025/3/29,27,4,9,12,17
2025/3/31,7,10,13,26,23
2025/4/1,5,17,31,19,13
2025/4/2,8,32,34,29,4
2025/4/3,5,39,31,16,23
2025/4/4,7,6,36,38,3
2025/4/5,24,15,14,12,13
2025/4/7,19,1,6,26,33
2025/4/8,17,18,32,6,19
2025/4/9,4,14,35,6,24
2025/4/10,19,22,28,14,26
2025/4/11,26,35,15,17,27
2025/4/12,11,9,25,31,15
2025/4/14,33,30,22,10,9
2025/4/15,27,39,3,2,16
2025/4/16,22,7,38,25,29
2025/4/17,3,6,23,24,37
2025/4/18,36,7,31,28,24
2025/4/19,26,36,19,21,14
2025/4/21,6,2,24,12,14
2025/4/22,19,31,27,8,23
2025/4/23,19,33,1,16,27
2025/4/24,35,29,25,6,4
2025/4/25,33,5,36,24,1
2025/4/26,35,20,38,23,32
2025/4/28,12,39,38,6,17
2025/4/29,18,7,13,1,35
2025/4/30,30,31,26,22,38
2025/5/1,19,39,27,8,25
2025/5/2,12,28,20,24,5
2025/5/3,27,19,10,1,31
2025/5/5,10,11,5,4,8
2025/5/6,11,18,39,6,37
2025/5/7,28,21,38,9,7
2025/5/8,26,28,33,7,10
2025/5/9,11,34,19,4,21
2025/5/10,36,6,20,27,9
2025/5/12,26,10,27,38,8
2025/5/13,4,29,23,10,20
2025/5/14,24,18,38,1,14
2025/5/15,15,25,36,2,4
2025/5/16,39,24,13,27,2
2025/5/17,9,30,24,3,39
2025/5/19,7,25,35,14,4
2025/5/20,26,10,23,38,22
2025/5/21,16,31,10,34,38
2025/5/22,17,21,1,35,8
2025/5/23,13,32,16,27,24
2025/5/24,29,36,35,14,18
2025/5/26,15,34,21,8,24
2025/5/27,33,4,23,38,3
2025/5/28,15,33,9,24,13
2025/5/29,31,30,4,28,18
2025/5/30,20,34,14,21,35
2025/5/31,35,18,20,14,29
2025/6/2,2,16,11,21,7
2025/6/3,21,25,7,34,20
2025/6/4,33,38,30,36,20
2025/6/5,19,35,7,39,14
2025/6/6,2,14,25,12,30
2025/6/7,22,4,32,23,16
2025/6/9,30,8,20,29,27
2025/6/10,12,16,29,38,7
2025/6/11,31,19,4,17,21
2025/6/12,14,15,11,32,19
2025/6/13,4,12,5,10,38
2025/6/14,37,15,17,2,23
2025/6/16,36,33,9,6,8
2025/6/17,37,14,2,12,26
2025/6/18,36,26,12,7,23
2025/6/19,15,17,14,12,24
2025/6/20,2,24,5,17,8
2025/6/21,39,3,24,8,15
2025/6/23,3,14,22,31,38
2025/6/24,20,31,10,1,12
2025/6/25,11,28,2,30,37
2025/6/26,1,29,24,13,6
2025/6/27,10,4,37,3,19
2025/6/28,12,34,29,33,22
2025/6/30,7,11,31,23,8
2025/7/1,8,11,6,19,38
2025/7/2,21,24,13,38,6
2025/7/3,21,26,22,27,10
2025/7/4,24,36,5,31,39
2025/7/5,22,14,35,8,24
2025/7/7,27,14,25,38,35
2025/7/8,3,24,4,33,27
2025/7/9,28,18,37,27,13
2025/7/10,3,34,4,36,2
2025/7/11,37,9,39,38,26
2025/7/12,26,19,21,20,3
2025/7/14,29,11,8,12,36
2025/7/15,21,22,9,38,16
2025/7/16,24,32,18,31,15
2025/7/17,6,4,11,29,37
2025/7/18,21,12,39,22,38
2025/7/19,14,26,11,27,7
2025/7/21,1,34,11,6,22
2025/7/22,19,27,39,21,32
2025/7/23,16,39,36,18,23
2025/7/24,2,6,9,32,29
2025/7/25,26,30,10,7,5
2025/7/26,29,14,23,15,18
2025/7/28,22,4,23,30,16
2025/7/29,6,10,1,13,27
2025/7/30,30,22,24,32,17
2025/7/31,12,11,17,34,36
2025/8/1,34,33,18,2,13
2025/8/2,31,25,14,3,22
2025/8/4,23,3,25,21,26
2025/8/5,21,32,20,37,13
2025/8/6,6,10,38,24,28
2025/8/7,30,37,10,28,20
2025/8/8,11,30,27,25,34
2025/8/9,1,9,27,30,29
2025/8/11,22,28,14,26,1
2025/8/12,9,30,17,1,25
2025/8/13,34,23,11,32,26
2025/8/14,14,12,10,31,35
2025/8/15,16,18,5,1,26
2025/8/16,15,18,22,24,31
2025/8/18,12,9,29,18,27
2025/8/19,7,18,35,31,6
2025/8/20,18,15,39,31,29
2025/8/21,16,27,33,29,28
2025/8/22,6,21,37,7,38
2025/8/23,4,39,5,27,8
2025/8/25,26,6,23,15,12
2025/8/26,39,2,24,5,38
2025/8/27,32,5,28,3,30
2025/8/28,5,29,31,23,7
2025/8/29,21,20,30,38,7
2025/8/30,14,7,13,4,5
2025/9/1,28,35,29,24,21
2025/9/2,25,5,8,10,23
2025/9/3,23,14,20,15,21
2025/9/4,6,27,34,7,24
2025/9/5,29,32,9,38,7
2025/9/6,8,31,28,14,25
2025/9/8,7,11,28,20,38
2025/9/9,23,26,20,8,25
2025/9/10,16,14,12,39,28
2025/9/11,18,28,36,6,26
2025/9/12,9,34,26,16,12
2025/9/13,25,36,32,35,2
2025/9/15,10,7,12,9,28
2025/9/16,2,19,9,21,33
2025/9/17,7,4,38,6,12
2025/9/18,12,14,33,23,5
2025/9/19,2,31,11,24,22
2025/9/20,11,8,13,22,5
2025/9/22,9,12,14,33,7
2025/9/23,6,20,37,33,19
2025/9/24,39,22,35,4,23
2025/9/25,32,28,13,2,10
2025/9/26,14,34,7,3,25
2025/9/27,13,11,3,28,37
2025/9/29,37,29,15,3,21
2025/9/30,14,21,28,33,20
2025/10/1,12,27,3,22,5
2025/10/2,19,39,10,36,25
2025/10/3,10,16,21,28,19
2025/10/4,10,3,4,39,18
2025/10/6,5,6,3,13,12
2025/10/7,28,34,16,1,20
2025/10/8,9,26,39,38,3
2025/10/9,2,12,4,15,29
2025/10/10,31,3,36,6,24
2025/10/11,9,19,22,4,34
2025/10/13,36,13,8,14,22
2025/10/14,4,18,9,24,5
2025/10/15,39,33,7,19,4
2025/10/16,37,18,21,30,4
2025/10/17,31,1,34,21,32
2025/10/18,17,2,35,38,32
2025/10/20,22,6,27,23,13
2025/10/21,13,30,38,37,22
2025/10/22,3,20,4,28,25
2025/10/23,8,37,15,27,38
2025/10/24,37,13,38,8,11
2025/10/25,4,34,3,21,11
2025/10/27,26,37,31,3,20
2025/10/28,31,20,18,25,29
2025/10/29,39,36,33,26,32
2025/10/30,5,31,27,28,37
2025/10/31,18,11,26,25,33
2025/11/1,27,8,28,19,12
2025/11/3,24,36,25,34,37
2025/11/4,7,1,12,29,39
2025/11/5,27,15,11,39,14
2025/11/6,28,7,24,32,31
2025/11/7,37,27,30,22,32
2025/11/8,34,7,8,26,9
2025/11/10,30,17,14,7,15
2025/11/11,31,5,19,34,39
2025/11/12,4,1,14,22,9
2025/11/13,36,18,20,23,13
2025/11/14,11,38,37,15,2
2025/11/15,20,29,12,28,25
2025/11/17,16,26,29,7,4
2025/11/18,37,14,31,24,36
2025/11/19,28,20,11,31,3
2025/11/20,33,36,5,38,1
2025/11/21,5,35,28,17,10
2025/11/22,37,10,33,13,32
2025/11/24,2,4,5,17,31
2025/11/25,38,39,30,36,9
2025/11/26,34,28,26,7,13
2025/11/27,22,19,7,25,28
2025/11/28,14,8,22,13,28
2025/11/29,8,27,30,36,33
2025/12/1,20,2,3,24,4
2025/12/2,5,13,29,8,2
2025/12/3,9,35,5,33,14
2025/12/4,7,25,37,20,1
2025/12/5,29,16,17,2,3
2025/12/6,24,6,32,23,22
2025/12/8,27,23,5,31,28
2025/12/9,39,15,7,8,30
2025/12/10,4,11,7,26,16
2025/12/11,2,25,17,26,6
2025/12/12,26,24,35,10,28
2025/12/13,21,9,31,38,2
2025/12/15,3,27,29,17,38
2025/12/16,2,33,10,35,14
2025/12/17,32,6,7,19,5
2025/12/18,36,32,4,33,9
2025/12/19,27,30,16,12,23
2025/12/20,38,5,35,1,16
2025/12/22,27,2,22,24,38
2025/12/23,30,9,24,22,35
2025/12/24,14,30,2,25,3
2025/12/25,14,18,28,36,39
2025/12/26,1,20,27,36,10
2025/12/27,38,28,1,15,19
2025/12/29,29,13,10,37,5
2025/12/30,12,27,24,33,11
2025/12/31,8,11,35,10,26
